pointID,TAS,PRE,RSDS,VPD,DEPTH,SAND,CLAY,SOC,CEC,PH,DEM,Aspect,Slope
15367,258,2105,170,11640,200,3671,4066,1519,763,477,205.465,140.027,4.86602
15368,258,2102,170,11654,200,3760,3904,1398,735,470,197.889,163.62,3.76432
15369,258,2096,170,11666,200,3918,3881,1385,716,467,196.336,158.047,4.27285
15370,258,2090,170,11659,200,4165,3689,1401,695,466,192.015,172.039,4.03055
15371,258,2076,170,11708,200,4090,3725,1401,708,466,190.38,153.737,4.30117
15372,259,2071,170,11740,200,3913,3878,1376,716,465,181.518,185.044,4.44493
15373,258,2066,170,11733,200,3807,3906,1379,806,471,187.688,155.244,4.59937
15374,259,2063,170,11791,200,3852,3926,1354,819,460,176.638,169.225,3.84754
15375,258,2061,170,11753,200,3718,3745,1461,953,458,193.867,186.261,5.61242
15376,259,2060,171,11779,200,3651,3874,1515,914,462,186.582,184.362,4.05738
15377,257,2059,171,11727,200,3651,3874,1368,914,462,186.582,184.362,4.05738
15378,258,2056,171,11757,200,3896,3710,1365,850,466,202.582,175.025,5.78178
15379,256,2053,170,11718,200,3913,3889,1399,714,469,192.972,181.979,5.05627
15380,257,2047,170,11775,200,3930,3943,1399,703,466,191.707,167.973,6.67196
15381,258,2041,171,11805,200,3988,3935,1518,724,467,195.626,152.707,8.08148
15382,259,2031,171,11870,200,3804,4007,1493,789,463,171.881,155.862,5.32347
15383,258,2013,171,11860,200,3995,3737,1532,865,461,194.819,181.959,8.5261
15384,259,2007,171,11912,200,3891,3883,1481,918,471,174.706,168.934,4.99874
15385,258,2003,171,11890,200,3943,3929,1416,795,475,184.567,194.173,5.0581
15386,258,2006,170,11895,200,3945,4031,1478,762,467,189.286,190.107,4.8582
15387,257,2018,170,11831,200,3945,4031,1465,762,467,209.039,183.502,6.86396
15388,256,2034,170,11746,200,3984,4064,1449,742,462,224.468,173.927,9.53062
15389,257,2052,170,11743,200,3906,3935,1475,680,471,224.468,173.927,9.53062
15390,256,2067,171,11672,200,3797,3955,1559,740,465,215.292,184.555,6.6113
15391,257,2075,171,11715,200,3914,3937,1557,786,462,243.411,158.442,12.332
15392,259,2076,171,11763,200,3995,3881,1574,828,466,194.848,131.759,6.92744
15393,258,2066,172,11755,200,4104,3808,1474,784,466,174.358,181.987,5.38879
15394,259,2049,172,11807,200,4048,3794,1392,781,470,172.101,156.739,6.06076
15395,259,2007,172,11899,200,4059,3708,1400,774,471,166.471,182.903,5.24568
15396,259,1989,172,11930,200,4059,3708,1406,774,471,177.193,173.656,5.31789
15397,259,1977,172,11948,200,3962,3668,1365,832,471,181.479,184.264,4.59888
15398,258,1973,172,11936,200,4126,3741,1441,874,493,188.65,166.211,4.74786
15399,259,1977,171,11972,200,4093,3743,1441,896,505,179.645,162.905,4.85873
15400,259,1989,171,11938,200,4025,3706,1471,861,499,190.674,166.917,6.4706
15542,261,1854,171,12323,200,3671,3716,1326,851,459,165.389,178.723,4.33936
15543,260,1855,171,12314,200,3712,3837,1414,942,450,166.514,166.984,4.38754
15544,260,1858,170,12311,200,3668,3807,1398,947,455,179.778,180.242,4.98539
15545,260,1863,170,12293,200,3820,3743,1391,949,460,184.478,181.766,4.33552
15546,260,1870,170,12274,200,3796,3747,1367,951,460,190.447,182.733,4.63672
15547,259,1886,170,12229,200,3807,3613,1402,919,461,199.297,181.436,6.51049
15548,258,1893,170,12177,200,3807,3613,1399,919,461,222.781,186.435,10.5193
15549,258,1900,170,12162,200,3805,3785,1320,912,462,221.604,194.865,10.1102
15550,259,1906,170,12185,200,3874,3853,1386,980,460,206.357,162.826,7.7657
15551,258,1912,170,12146,200,4069,3627,1386,1093,458,206.357,162.826,7.7657
15552,259,1918,170,12154,200,3688,3957,1462,909,463,209.257,188.338,7.7458
15553,256,1924,170,12013,200,3881,3891,1570,942,465,219.155,175.323,9.679
15554,258,1931,170,12098,200,3873,3988,1667,893,462,246.617,192.819,13.0065
15555,258,1938,170,12050,200,3784,4024,1553,851,460,214.962,180.56,6.07651
15556,258,1947,170,12029,200,3860,3939,1526,827,458,218.642,185.664,6.22434
15557,257,1956,170,11984,200,3998,3975,1387,795,458,213.391,179.789,4.90296
15558,257,1967,170,11933,200,3998,3975,1377,795,458,250.01,187.613,10.1526
15559,256,1979,170,11853,200,4026,4111,1387,749,457,266.348,153.463,10.9073
15560,256,2011,169,11786,200,4015,4119,1469,741,466,254.731,136.339,6.96838
15561,256,2030,169,11739,200,3993,4057,1469,696,469,238.243,192.832,5.12348
15562,254,2049,169,11587,200,3987,4022,1434,669,469,289.418,202.714,11.0208
15563,256,2067,169,11647,200,3915,3955,1480,716,466,249.451,135.378,8.16958
15564,257,2082,169,11650,200,4085,3917,1550,713,467,249.451,135.378,8.16958
15565,256,2092,170,11580,200,4016,3863,1457,751,467,244.598,179.929,10.3943
15566,257,2098,170,11598,200,3957,3876,1391,760,477,231.925,137.479,9.41928
15567,258,2098,170,11642,200,3808,3850,1509,792,485,205.465,140.027,4.86602
15568,258,2093,170,11660,200,3808,3850,1638,792,485,197.889,163.62,3.76432
15569,259,2085,170,11703,200,3674,3880,1539,919,497,196.336,158.047,4.27285
15570,258,2077,170,11718,200,3757,3813,1508,882,478,192.015,172.039,4.03055
15571,259,2069,170,11741,200,3983,3639,1508,747,474,198.314,172.579,3.83057
15572,259,2056,170,11791,200,4043,3594,1454,929,465,181.518,185.044,4.44493
15573,259,2053,170,11803,200,4087,3736,1432,849,466,187.688,155.244,4.59937
15574,259,2052,171,11806,200,4096,3689,1339,815,462,176.638,169.225,3.84754
15575,258,2052,171,11787,200,3977,3640,1315,894,454,193.867,186.261,5.61242
15576,258,2052,171,11795,200,3969,3574,1386,850,454,186.582,184.362,4.05738
15577,258,2052,171,11783,200,4128,3599,1325,769,460,186.582,184.362,4.05738
15578,258,2050,170,11809,200,4128,3599,1308,769,460,202.582,175.025,5.78178
15579,259,2047,170,11823,200,4053,3612,1464,779,462,192.972,181.979,5.05627
15580,258,2041,171,11819,200,4025,3704,1398,769,465,191.707,167.973,6.67196
15581,259,2032,171,11865,200,4075,3646,1398,778,462,195.626,152.707,8.08148
15582,260,2022,171,11929,200,3973,3583,1372,776,465,171.881,155.862,5.32347
15583,259,2012,171,11910,200,3868,3718,1401,732,474,165.208,184.929,5.71316
15584,258,1996,171,11929,200,3791,3960,1348,796,467,174.706,168.934,4.99874
15585,258,1993,171,11910,200,3686,4057,1473,750,467,184.567,194.173,5.0581
15586,257,1996,170,11867,200,3762,4080,1713,825,463,189.286,190.107,4.8582
15587,257,2008,170,11846,200,3762,4080,1567,825,463,209.039,183.502,6.86396
15588,257,2026,170,11814,200,4064,3877,1414,819,465,224.468,173.927,9.53062
15589,256,2045,170,11734,200,3900,3881,1452,767,466,224.468,173.927,9.53062
15590,255,2061,171,11664,200,3869,3979,1548,757,471,215.292,184.555,6.6113
15591,257,2072,171,11693,200,3890,3849,1548,755,475,243.411,158.442,12.332
15592,258,2074,171,11745,200,3958,3855,1511,700,475,194.848,131.759,6.92744
15593,259,2066,172,11782,200,4065,3769,1475,740,471,174.358,181.987,5.38879
15594,259,2050,172,11806,200,4228,3666,1521,735,466,172.101,156.739,6.06076
15595,259,2030,172,11848,200,4211,3700,1392,750,462,166.471,182.903,5.24568
15596,258,1990,172,11907,200,4077,3648,1396,789,465,161.319,182.811,5.17033
15597,258,1977,172,11929,200,4077,3648,1469,789,465,181.479,184.264,4.59888
15598,258,1970,172,11955,200,4107,3585,1614,835,471,188.65,166.211,4.74786
15599,258,1972,172,11948,200,3858,3858,1387,801,466,179.645,162.905,4.85873
15600,257,1981,172,11907,200,4066,3721,1387,774,462,190.674,166.917,6.4706
15742,261,1852,171,12333,200,3753,3671,1398,852,452,164.639,183.043,3.8158
15743,260,1849,171,12329,200,3722,3789,1375,894,451,171.082,186.718,4.33594
15744,261,1848,171,12341,200,3636,3855,1406,985,450,174.709,161.256,4.80239
15745,260,1850,171,12332,200,3547,3935,1437,1019,452,174.122,194.349,5.28644
15746,260,1854,171,12315,200,3517,3931,1433,1049,450,180.765,171.738,4.03869
15747,260,1859,171,12304,200,3492,3855,1435,1013,457,180.156,173.664,3.72298
15748,260,1871,170,12280,200,3581,3810,1415,964,457,187.85,168.258,4.43663
15749,260,1876,170,12270,200,3581,3810,1391,964,457,189.706,153.622,4.95351
15750,260,1882,170,12255,200,3906,3730,1381,943,455,189.557,183.88,5.61492
15751,258,1888,170,12190,200,4049,3718,1395,926,456,189.557,183.88,5.61492
15752,260,1893,170,12231,200,4060,3699,1395,894,455,213.586,190.844,9.06012
15753,258,1900,170,12154,200,3873,3737,1515,971,465,192.009,186.845,5.00077
15754,259,1908,170,12179,200,3740,3852,1577,953,465,217.963,178.329,10.0126
15755,258,1917,170,12117,200,3628,4062,1610,930,466,218.528,193.585,9.47214
15756,258,1926,170,12099,200,3695,4139,1530,844,465,210.273,165.501,6.37994
15757,258,1937,170,12042,200,3877,4153,1393,720,463,206.143,179.787,4.76153
15758,258,1949,170,12012,200,3877,4153,1395,720,463,229.672,167.133,8.06404
15759,258,1963,169,11963,200,4060,4073,1378,689,458,226.558,196.588,6.0196
15760,258,1979,169,11942,200,4083,3981,1351,724,466,224.756,169.197,5.72668
15761,257,2018,169,11794,200,4140,3906,1377,691,466,231.331,205.841,6.03405
15762,257,2039,169,11764,200,4117,4042,1377,699,462,238.675,149.067,8.06948
15763,258,2059,169,11747,200,3898,4063,1390,806,460,219.806,157.989,5.83531
15764,258,2075,169,11723,200,3920,4059,1730,844,461,219.806,157.989,5.83531
15765,259,2087,170,11702,200,4010,3929,1526,773,462,204.368,158.165,4.44986
15766,258,2094,170,11665,200,4009,3767,1470,729,469,210.848,178.62,5.82868
15767,258,2096,170,11648,200,3935,3689,1431,756,476,223.249,163.98,8.73511
15768,258,2091,170,11675,200,3935,3689,1428,756,476,213.506,147.595,7.36595
15769,259,2083,170,11723,200,3772,3738,1436,869,480,196.459,142.528,4.08624
15770,259,2074,170,11731,200,3862,3780,1346,802,471,187.003,161.277,3.76784
15771,259,2066,171,11758,200,3998,3726,1346,740,475,185.22,158.986,4.01235
15772,258,2059,171,11757,200,4038,3710,1414,872,470,183.459,164.835,3.77661
15773,259,2049,171,11822,200,3991,3807,1514,846,471,178.953,158.812,4.44081
15774,258,2048,171,11801,200,4180,3697,1342,799,462,185.532,181.242,4.48131
15775,258,2050,171,11781,200,4060,3741,1302,842,456,192.593,172.838,4.13533
15776,258,2050,171,11780,200,3794,3879,1410,861,463,195.482,165.486,4.69861
15777,259,2050,171,11815,200,3964,3634,1388,832,458,195.482,165.486,4.69861
15778,259,2048,171,11847,200,3964,3634,1383,832,458,185.755,149.354,4.64095
15779,259,2045,171,11852,200,4041,3671,1375,833,462,179.903,176.887,4.42876
15780,259,2038,171,11872,200,3904,3646,1342,823,462,175.319,169.511,4.70592
15781,259,2029,171,11896,200,4023,3607,1342,818,462,174.271,159.913,4.63409
15782,259,2017,171,11881,200,4002,3545,1313,783,461,165.262,167.153,4.58637
15783,259,2004,171,11929,200,3933,3719,1334,723,470,176.71,173.199,6.16478
15784,258,1994,171,11905,200,3897,3708,1386,745,465,173.201,194.142,6.6045
15785,256,1981,171,11832,200,4038,3700,1404,764,465,227.151,171.199,12.9136
15786,258,1984,170,11944,200,3916,3872,1571,802,466,204.495,170.632,7.67438
15787,257,1997,170,11860,200,4184,3730,1521,793,468,200.34,185.213,7.54752
15788,258,2015,170,11870,200,4184,3730,1520,793,468,193.318,150.828,5.35086
15789,256,2035,170,11754,200,3989,3874,1440,803,476,193.318,150.828,5.35086
15790,257,2053,171,11767,200,3998,3914,1451,791,475,219.587,187.22,9.85612
15791,257,2066,171,11715,200,3986,3836,1451,732,471,206.634,184.489,7.59023
15792,258,2071,171,11724,200,4037,3691,1424,668,470,207.966,153.647,9.51524
15793,259,2065,172,11773,200,4097,3642,1447,697,469,183.859,163.512,6.17746
15794,258,2051,172,11772,200,4018,3697,1481,705,470,172.056,175.546,5.58403
15795,259,2033,172,11836,200,3977,3675,1384,763,475,174.498,150.536,4.92934
15796,260,2011,172,11887,200,4010,3620,1405,823,467,165.386,164.599,4.31109
15797,257,1978,172,11893,200,4180,3629,1437,806,474,170.235,187.494,5.87776
15798,259,1970,172,11969,200,4180,3629,1461,806,474,184.318,128.331,5.20068
15799,258,1969,172,11936,200,4176,3705,1430,758,465,182.06,215.858,5.60675
15800,257,1975,172,11916,200,4225,3837,1409,726,465,201.681,166.228,7.1512
15942,261,1853,171,12343,200,3818,3732,1321,901,450,156.29,175.548,3.98133
15943,261,1847,171,12352,200,3788,3592,1376,905,456,166.695,189.949,4.11244
15944,261,1844,171,12366,200,3759,3625,1397,989,450,164.387,162.958,4.03115
15945,260,1842,171,12349,200,3608,3812,1458,984,455,167.135,186.107,4.54969
15946,261,1842,171,12358,200,3600,3868,1428,994,451,174.54,170.811,4.18637
15947,260,1844,171,12343,200,3733,3736,1390,995,452,177.751,180.17,4.29977
15948,260,1846,171,12346,200,3930,3616,1454,949,455,180.135,163.857,3.96722
15949,260,1853,171,12326,200,3930,3616,1416,949,455,177.95,184.51,3.93585
15950,261,1857,171,12332,200,3970,3698,1415,911,455,177.516,188.548,4.37184
15951,260,1862,171,12309,200,4090,3694,1436,922,449,177.516,188.548,4.37184
15952,260,1867,171,12298,200,4175,3665,1436,915,447,184.583,150.41,5.07344
15953,260,1874,170,12277,200,4217,3648,1451,901,456,183.982,197.791,4.4055
15954,258,1884,170,12183,200,4075,3601,1444,922,462,191.942,167.886,6.8906
15955,257,1893,170,12119,200,3749,3856,1514,921,465,211.01,218.64,9.30043
15956,256,1904,170,12059,200,3822,4085,1483,852,465,232.284,185.88,12.4542
15957,256,1916,170,12033,200,4136,3891,1375,755,460,219.653,177.477,7.56126
15958,258,1929,170,12057,200,3935,4121,1429,723,462,229.542,161.836,9.37654
15959,258,1944,170,12032,200,3935,4121,1524,723,462,218.509,162.108,5.93847
15960,259,1961,169,12007,200,4034,3938,1410,788,460,205.819,162.214,3.97477
15961,258,1982,169,11927,200,4190,3830,1427,717,462,212.917,187.197,4.63151
15962,256,2028,169,11731,200,3893,4089,1427,702,462,237.606,188.961,6.71951
15963,257,2051,170,11745,200,3760,4074,1475,823,463,217.201,130.398,5.34111
15964,258,2070,170,11737,200,3566,4310,1667,858,458,217.201,130.398,5.34111
15965,259,2084,170,11720,200,3900,4094,1748,832,460,202.827,156.913,3.63869
15966,259,2094,170,11698,200,3929,4061,1454,749,462,192.256,154.221,3.96357
15967,258,2098,170,11677,200,3998,3916,1378,730,467,196.774,172.591,4.16964
15968,259,2095,170,11705,200,4120,3659,1342,758,462,195.543,164.902,4.22271
15969,259,2089,170,11713,200,4120,3659,1315,758,462,190.078,169.672,3.76757
15970,258,2081,171,11688,200,4073,3745,1290,745,461,195.651,179.699,4.64587
15971,258,2072,171,11736,200,4026,3773,1280,724,465,202.902,160.443,6.59288
15972,257,2064,171,11695,200,3994,3782,1280,802,462,201.58,195.239,6.18848
15973,259,2056,171,11794,200,4084,3723,1429,769,464,193.761,138.397,5.37688
15974,258,2053,171,11800,200,3934,3923,1447,774,459,189.162,175.134,4.4982
15975,257,2054,171,11731,200,3837,3879,1534,829,460,209.614,182.123,6.73104
15976,258,2055,171,11766,200,3875,3880,1388,928,463,200.715,143.607,4.53088
15977,258,2055,171,11795,200,3887,3786,1464,940,463,200.715,143.607,4.53088
15978,259,2054,171,11819,200,3887,3786,1483,940,463,187.204,145.855,4.57836
15979,258,2050,171,11809,200,3955,3672,1502,914,470,177.463,168.755,4.09283
15980,259,2042,171,11844,200,3964,3678,1386,843,462,183.176,174.036,4.13842
15981,259,2031,171,11877,200,4098,3660,1385,799,462,174.782,166.966,4.19208
15982,259,2016,171,11886,200,4009,3625,1385,815,461,173.53,183.028,4.77327
15983,260,2000,171,11964,200,4218,3655,1338,753,466,179.469,152.086,6.09507
15984,259,1986,171,11988,200,4152,3644,1465,756,461,166.686,185.416,5.38906
15985,259,1975,171,11997,200,4098,3580,1412,732,462,175.589,182.485,4.73966
15986,259,1972,171,12003,200,4130,3524,1409,750,465,177.67,174.003,4.49723
15987,258,1985,170,11952,200,4047,3768,1538,766,466,195.795,184.756,8.55935
15988,258,2004,170,11913,200,4047,3768,1546,766,466,182.843,183.507,5.04966
15989,258,2025,170,11836,200,3921,3918,1529,823,472,182.843,183.507,5.04966
15990,257,2045,171,11783,200,3956,3899,1364,778,468,196.086,171.924,6.92227
15991,257,2060,171,11747,200,3907,3878,1364,722,470,195.741,193.611,6.00505
15992,258,2067,171,11752,200,4006,3750,1322,738,465,191.046,137.624,7.3372
15993,258,2065,172,11728,200,4121,3633,1288,725,468,191.229,172.635,7.84833
15994,258,2054,172,11765,200,4122,3612,1325,713,474,189.762,173.194,6.82595
15995,259,2036,172,11816,200,4050,3623,1398,798,474,177.06,157.652,5.60785
15996,260,2017,172,11875,200,4074,3623,1425,808,475,169.612,143.255,4.54834
15997,259,1998,172,11885,200,4100,3661,1367,760,476,168.201,191.659,4.63003
15998,258,1972,172,11934,200,4100,3661,1463,760,476,177.054,196.394,6.60855
15999,258,1970,172,11931,200,4168,3640,1454,720,464,184.639,195.169,5.27009
16000,256,1974,172,11891,200,4184,3612,1402,718,462,207.12,158.794,7.71576
16142,262,1861,171,12352,200,3815,3745,1351,1030,453,147.767,168.258,3.98264
16143,262,1851,171,12363,200,3799,3704,1351,1060,460,154.464,180.216,3.7563
16144,261,1844,171,12371,200,3839,3515,1428,1031,452,157.273,171.625,3.95803
16145,261,1838,171,12372,200,3899,3633,1435,992,455,163.17,178.283,3.87693
16146,261,1835,171,12372,200,3904,3654,1405,959,452,168,181.18,4.03202
16147,261,1833,171,12380,200,3932,3620,1373,951,448,173.625,150.616,3.77106
16148,261,1832,171,12391,200,3892,3706,1374,934,455,169.525,173.256,4.14246
16149,260,1833,171,12367,200,3892,3706,1388,934,455,175.335,186.508,3.82
16150,261,1836,171,12382,200,3961,3769,1419,880,455,177.42,166.081,3.55466
16151,261,1840,171,12376,200,4040,3727,1446,877,448,173.738,167.201,3.94832
16152,261,1845,171,12353,200,4128,3779,1401,895,455,171.934,164.003,3.91018
16153,260,1852,171,12335,200,4068,3579,1401,895,455,176.986,177.921,4.16564
16154,259,1861,171,12281,200,3910,3603,1398,886,456,179.988,184.824,4.43463
16155,259,1872,170,12241,200,3867,3642,1458,934,464,212.765,186.032,10.6406
16156,258,1883,170,12178,200,4210,3735,1369,834,457,219.394,201.072,10.1309
16157,259,1895,170,12163,200,4282,3801,1329,792,457,210.487,171.401,7.15062
16158,257,1909,170,12056,200,3904,4126,1362,726,465,216.514,181.156,7.53961
16159,259,1925,170,12091,200,3904,4126,1488,726,465,225.097,173.396,9.33879
16160,259,1943,170,12060,200,4141,3827,1392,751,458,199.272,170.822,3.88164
16161,257,1965,170,11940,200,4204,3820,1370,711,454,223.292,208.333,8.67828
16162,258,1989,169,11901,200,3908,4006,1370,718,458,223.851,170.843,6.15556
16163,254,2041,170,11636,200,3706,4026,1473,786,462,250.565,166.603,8.73061
16164,257,2065,170,11726,200,3395,4315,1650,785,460,250.565,166.603,8.73061
16165,257,2084,170,11667,200,3858,4025,1596,784,457,215.117,143.75,5.81421
16166,258,2097,170,11671,200,3965,4101,1370,728,461,218.029,168.242,7.76876
16167,258,2103,170,11665,200,3926,4076,1370,751,460,207.505,186.169,5.96002
16168,259,2103,170,11689,200,4129,3788,1356,817,462,199.601,143.838,4.64754
16169,258,2099,170,11670,200,4129,3788,1344,817,462,199.616,187.301,4.63978
16170,258,2092,171,11691,200,4010,3837,1420,821,467,199.967,171.893,4.27051
16171,258,2082,171,11716,200,4005,3865,1331,767,466,200.035,159.84,4.40834
16172,258,2072,171,11749,200,3998,3833,1331,760,465,202.538,184.923,5.85044
16173,259,2065,171,11790,200,3986,3847,1411,767,465,191.344,148.304,6.0216
16174,256,2062,171,11683,200,3956,3901,1340,758,459,211.783,185.13,11.6481
16175,258,2062,171,11758,200,3854,3993,1459,833,460,199.562,186.176,5.01956
16176,258,2065,171,11773,200,3758,4000,1389,914,459,195.01,150.853,5.12606
16177,259,2066,171,11785,200,3721,3853,1488,943,467,195.01,150.853,5.12606
